"Area","ED","Energy","SS","ResidueLength","PairNumber","NewPredicted"
10863.6,20535,-4457,115,189,1020,0.0434899333333333
8460.95,25460,-3303.52,31,157,1519,2.67617642545925
14664.2,66740,-6961,58,294,2759,0.423168684249084
12792.2,60043.9,-4550,28,247,2754,3.00443419437648
12491,74407.6,-4240,34,249,3630,2.56492023329858
12175.1,47983.7,-6380,23,215,2188,2.38825441565656
3457.19,1325.32,-676.366,33,40,100,2.67316147591749
18630.8,162661,-9590,86,388,6290,3.41901074351915
11978.3,34170.9,-2030,38,234,1581,2.06719519233383
13986.4,66062.9,-4060,56,224,2192,3.32387141514829
23184.7,516211,-11535.2,152,540,18067,4.09055459926527
13859.6,52497.6,-6014.78,43,288,2334,4.40391325978375
21574.7,178020,-5070,97,449,5537,2.18191385599819
7182.57,13967.1,-2402.27,91,120,809,3.1032185060354
17582.2,163926,-7190.75,72,352,6744,2.07492060663808
10779.2,55545,-7223,40,246,2466,0.1022249
10645.4,38699,-3815.66,39,193,2118,3.78233239188182
5297.79,4031.48,-1940,14,79,292,3.28678133082016
19681.7,334145,-8994,89,457,11881,0.458999728571429
23014.3,467403,-12900,43,483,15505,2.90455261347178
8211.88,29685,-3146,93,158,1745,1.65618419542484
8167.44,13385,-3618,20,146,804,0.0971238666666667
5587.25,5136.48,-1290,10,79,292,2.05924980021738
10318.5,10637.9,-2270,40,154,587,2.99801414085159
9056.1,51373.6,-2290,44,188,2599,3.3810882500809
21383.5,200790,-5850,71,403,6746,3.26056060585748
13298.7,50752.1,-5750,46,234,2464,2.08957516120134
13347.5,61750.9,-4830,28,247,2754,3.2854016062185
10975.2,23004.5,-3040,52,182,1212,3.39555389444444
5728.58,4245.07,-1550.08,126,88,318,1.77743394737406
22597.5,404172,-8760,68,473,14125,3.25010178873751
8273.01,9528.85,-2821.08,16,138,554,3.55079860721765
11135.8,25976,-4762,24,195,1467,0.106138844444444
14510.6,145694,-9219,48,325,6063,0.0163734333333333
9949.15,45645,-5877,34,214,2394,0.508405
12666.1,78618.5,-6000,49,272,3539,3.46353407137685
20401.1,244773,-12400,80,540,8870,2.88796828266698
10627.6,42267,-4607,23,225,2060,0.3536818
2214.95,57.5559,-617,10,33,5,3.42296145961007
21172.1,339786,-7780,115,462,11563,3.29601820672857
13313.9,141507,-6353.09,174,308,6057,2.83812239730971
19923.2,102294,-3680,50,311,3384,0.327459333333333
13294,45502.4,-1560,43,234,1581,2.20312444259918
19383,181770,-5290,72,403,6746,3.79212365906929
9814.05,33265.9,-3502.94,92,176,1922,3.87285990318714
5619.47,4331.32,-1060,13,88,292,1.35222067136758
10983.3,28927.5,-1450,54,194,1521,4.31635344749252
2288.03,57.5324,-677,92,33,5,3.96845675325923
13176.4,51034.3,-4110,34,234,2464,2.47000431392971
14882.3,242467,-7374,70,331,9131,0.0368349333333333
19859.4,227435,-13357,63,432,7588,0.0875365666666667
11803.8,79227.8,-8110,42,272,3539,1.81349914081262
3297.63,1329.27,-619.805,11,40,100,3.99838679069899
5013.42,3252.23,-1183.64,36,71,249,3.24190512569957
13563.2,99358,-8477,17,217,2322,0.529214383333334
13695.7,47010.5,-5834.93,63,273,2061,3.91405981498821
4840.05,2845.81,-1257.3,45,67,224,4.02065497944472
14371.9,125012,-8123,36,315,5115,0.0721994666666667
12909.9,86431.6,-2560,36,220,3450,3.62511696719299
13661.9,110790,-7599,47,302,4526,0.156696433333333
9596.29,39266.8,-3080,20,196,1885,2.84615212340963
8711.01,20103.2,-3322.03,79,163,1162,2.54695794057409
11112.3,32317.7,-4261.68,122,204,1692,3.41162427142857
50895.5,2352450,-25390,302,962,38971,0
10036.9,24215.7,-1960,17,166,1111,4.286131920422
6613.42,4091.79,-2443.54,69,101,249,3.9353642849981
5841.71,4130.92,-1518.64,126,88,318,1.9358836751889
8733.54,44082,-5005,39,188,2188,0.497346633333333
10250.6,26980.9,-3250.4,30,174,1415,4.09338219969713
7104.31,5418.05,-1660,11,79,292,1.6718970689528
10285.8,27535.8,-2470,24,194,1521,4.32204895059821
10263.1,37871.3,-4219.78,131,205,1751,2.25449416967075
15470.1,118399,-3450,51,271,4426,2.34383740233689
9905.63,38241.5,-3585.3,41,180,2054,4.42444725887941
5779.63,4801.42,-1460,21,85,343,1.0211122183973
3811.83,2190.05,-1108.8,20,54,165,1.668336799235
18013.1,162383,-11310,283,387,5744,0.263952242624043
7000.41,9095,-2358,45,126,583,0.222086066666667
20770.7,161744,-8900,88,449,5537,1.93577895384721
13116.3,77391.3,-6971.92,97,320,3466,4.14678681968407
9180.92,23967.3,-2827.41,20,154,1252,3.37246883982684
12786.3,74150.8,-4200,39,249,3630,2.32636156251851
23945.1,474965,-12400,48,483,15505,2.81030138227996
14417,52080.9,-5497.21,63,288,2334,4.4840436521572
11350.7,50615.1,-4320,21,216,2677,2.88007451812238
5975.64,10069,-3987,5,140,688,0.386007938746438
11940.2,66792,-5781,45,240,2980,0.227705635714286
9604.12,24208.5,-1240,13,166,1111,3.25353882348713
10011.3,35377,-4442.03,122,208,1691,4.43231537032944
9649.72,17405.9,-4049.67,35,183,931,1.28239055183324
10154.8,34560.4,-3473.55,89,176,1922,4.05042493302551
10837.1,50217,-6917,97,192,2118,0.0902606666666667
12609.2,95216,-5374,30,267,3978,0.35703938974359
8556.98,25501.5,-3174.38,32,157,1519,2.67473151760036
12188.7,16295,-4090,184,186,524,0.167414747619048
9399.56,36062.8,-3660,38,196,1997,3.92916933584061
5892.02,11041.3,-1896.96,25,102,764,4.03513559749343
7655.41,10205,-3969,17,137,621,0.248664275536881
10693.5,85443,-1830,21,220,3450,3.23605686069264
12916.1,80124,-5700,55,272,3539,3.54612582784563
8349.04,25570.1,-2650,36,156,1364,4.07388956671902
19440.9,238010,-12172,126,509,8482,0.153789
13661.4,46260.1,-2260,51,234,1581,2.98286939793171
10427.8,40398.1,-2574.8,68,159,2181,4.34440585396825
7274.98,12623.8,-2891.34,15,132,806,3.0320818379269
12338.5,115933,-1690,42,235,4905,2.3116229898597
8616.96,12084.6,-2492.16,83,128,693,2.60162669437522
13838.2,141347,-6196.51,168,308,6057,3.33289323533025
9785.12,17230.3,-3818.47,69,172,973,3.73647700553731
11437.4,30566,-4602,14,219,1360,0.2920749
16734.1,174094,-11808,105,376,6866,0.098727580952381
15841.4,159468,-7576.78,66,352,6744,2.38946948430474
6454.54,8333.26,-1673.92,70,104,457,2.6414119837685
7106.81,13914.2,-2405.67,97,120,809,3.46712089158562
8382.28,37515.4,-1310.91,101,180,2054,1.914225663763
7401.61,9073.63,-1530,40,102,516,4.21331456327235
9191.98,28537.9,-3436.22,32,179,1626,4.5354199155678
5228.52,4079.1,-248,13,79,317,2.267874989455
10318.5,47948,-3626,35,192,2123,0.930894075166177
3924.8,2173.43,-1107.69,20,54,165,1.57337654013547
10313.7,51433.4,-4320,63,224,2192,2.28814663333333
9114.07,30118,-4620,144,184,1632,0.250547705992253
7525.8,19828.4,-3070,15,119,973,3.40206614444444
11019.5,86442.7,-3940,20,220,3450,2.9826945754897
5964.59,4919.66,-916,23,85,343,1.331560224562
12606.5,51416,-8133,181,295,2263,0.146937866666667
22236.8,412399,-9130,57,473,14125,2.84219916884505
12804.7,60269,-5200,31,247,2754,3.32380853611763
4911.5,2981.46,-1271.29,49,67,224,3.14724157685415
10622.6,38592.1,-3859.37,39,193,2118,3.77745684838381
23020.5,517154,-11455.4,147,540,18067,4.16813363571105
6566.46,10515.8,-2810,13,109,689,2.76486577844335
8510.67,12033.8,-2489.82,79,128,693,2.61638988447541
8797.99,48530,-3266,32,208,2528,1.63391821025641
12441.9,86540,-6083,71,275,4067,0.389713346925559
12511.3,47917.9,-4943.8,35,217,2056,0.671429240952381
19263.1,156076,-8550,77,449,5537,1.85448634101307
12433.4,78917.3,-6830,44,272,3539,3.00813785430324
7608.32,14960,-3181,68,145,851,0.684313690476191
15063.7,151596,-7137,202,308,5743,0.1015747
5939.93,7647.12,-1771.55,65,104,457,2.51987963015462
12911.2,72744.7,-5541.44,28,262,3211,4.67431130869738
4872.63,2982.43,-1143.6,36,71,249,2.58691058944931
8088,8057,-2065,25,120,518,1.70682787783328
8043.13,27250,-3196,267,161,1626,0.752531529149255
11167.4,31914,-5152,101,229,1639,0.0983135733516484
23923.4,350115,-11557,70,508,11734,0.99922099025974
6170.51,7601.68,-2120,19,102,516,3.489573896568
15734.7,104475,-8409,168,350,4525,0.0363661
9930.89,34987.2,-4457.36,120,208,1691,4.26890157041761
6916.01,5255.17,-2144.24,60,107,346,2.90182428633667
9311.18,37083.8,5470,11,196,1885,3.22210746105679
9394.5,39139.9,-3550,15,196,1885,2.76942142931132
21898.5,411592,-7920,68,473,14125,2.6548055503685
8863.94,20456.2,-3460.84,100,163,1162,3.7853975044253
11357.4,31433.7,146,40,166,1111,3.41659025250226
7786.53,50282.2,-2520,42,188,2599,3.3227998962551
2989.29,1324.74,-719.74,35,40,100,3.54498027290675
9637.82,41357.8,-3076.22,97,159,2181,3.55669092857143
12520.1,117545,-3190,44,235,4905,2.54875073126055
8350.29,9399.1,-2657.49,96,130,490,1.89249567675571
2419.66,51.015,-472,8,33,5,1.28743191531534
5833.78,7299.39,-1629.82,46,93,545,3.49593597182575
10035.8,38387.9,-3707.14,36,180,2054,4.48543165779246
6677.39,11996.9,-1832.35,5,105,765,2.31196669004264
43915.5,1566640,-96449,163,874,37040,0
5501.06,4134.41,-1521.63,128,88,318,2.17549683041818
9149.66,28950.3,-3329.76,30,179,1626,4.41009088591348
7138.47,10286,-1392,22,109,654,1.95947993985043
13291.6,52395.3,-6014.1,57,288,2334,4.60368305519695
13543.8,42554.6,1340,44,234,1581,1.99920340927527
10077.5,52000.3,-3120,31,188,2599,3.56892158911655
9594.25,26122,-5641,60,168,1463,0.0344203333333333
5988.63,7308.62,-1784.71,66,104,457,3.45794209601892
13587.4,75999.8,-4760,43,264,3217,3.11104274386724
5367.57,10873.8,-2077.51,26,102,764,3.71502041568731
9906.17,36296.5,-3120,43,196,1997,4.50696398098611
8175.12,22959,-1909,14,157,1358,0.731846377777778
15829,117057,-5120,55,271,4426,2.83442293442347
22056.7,414394,-9480,62,473,14125,2.77495206517273
22655.8,222642,-12356,82,451,7707,0.196858422222222
12561.6,58455,-6627,127,250,2534,0.0958452615384615
19904.4,273815,-9939,263,459,10533,0.0359194
9854.06,43705,-4264,131,193,2254,0.519051783333333
6782.43,10343.2,-2770,15,109,689,2.77066314113637
3852.5,1455.42,-965.416,39,52,133,2.2462161406758
22442.5,411732,-7720,63,473,14125,2.93150034413741
9681.38,17489,-3214,93,159,936,0.868827968161683
9604,52102.3,-2490,26,188,2599,3.39561851983409
3906.39,1320.67,-791.421,16,51,102,4.18739486717033
17364.8,231627,-4317,60,344,7701,1.7781344518192
10907.4,38794.8,-3870,41,196,1997,3.93895234522902
12660.4,74479.8,-3790,23,249,3630,2.16984435606954
9862.2,34427.9,-4476.76,130,208,1691,4.20312883568038
8008.49,8055,-3990,20,139,490,0.0229224
8422.21,26098,-2148,34,149,1362,1.37541618056228
15397.1,115494,-3680,53,271,4426,2.41946605629565
12020.7,48353.8,46600,30,166,1414,3.67067570498991
9320.15,14346.7,-2884.9,22,148,729,3.60256086295476
6701.83,6901.54,-2172.71,39,110,397,1.99640987619048
7174.03,3027,-2085,11,108,187,0.831642358730159
12206,71793.9,-5626.26,44,262,3211,4.73831217339841
9489.29,33602.2,-3400.28,94,176,1922,4.27063896409241
8746.07,17877,-4436,60,145,968,0.152874482352941
5848.22,4964.52,-1950,7,79,292,2.59732076363948
6652.53,13324,-1569.4,17,96,804,2.22742564786817
8667.93,13927.1,-2835.55,24,148,729,3.61416756711659
9787.36,24082,-5178,43,135,1020,0.0558507
20378.7,277026,-8123,87,420,7714,0.460476766666667
6950.58,13459.7,-1566.71,18,96,804,2.10301060533961
4314.03,1995.69,-1065.92,5,63,166,2.98139105872722
18514.1,161512,-10500,97,388,6290,3.43632061832983
18884.2,304987,-10969,107,426,11419,0.0169913666666667
7875.46,9472.16,-2482.93,25,123,621,2.89172750991607
15849.3,115828,-3350,64,271,4426,2.78647672369146
6067.51,6505,-2640,19,112,460,0.469187922222222
11587.3,52735.4,-4530,21,216,2677,3.154187353897
16862.9,158979,-8631,59,354,6405,0.213722116371075
5645.97,4298.05,-1484.78,127,88,318,2.34570736946924
8764.12,35280,-5615,51,180,1992,0.696972043678161
2751.38,51.591,-477,92,33,5,3.55726983692288
12042.4,59476.4,-6540,32,247,2754,2.22201866128364
29163,640365,-13217,123,656,15886,0.01561025
19071,292520,-9360,53,400,9270,0.1745178
6400.31,7534.34,-1459.57,34,93,545,3.65456145897364
9846.99,39135.9,-3653.29,45,180,2054,4.35937274872316
12299.2,60137.6,-5930,36,247,2754,2.47960292945141
24567.9,476602,-12300,47,483,15505,3.17548533025168
28806,545495,-15120,122,691,16964,0
6030.34,11414.9,-1915.97,22,102,764,4.15129993853503
6877.08,3942.84,-2353.95,72,101,249,3.95412752323877
5770.04,11076.8,-1901.77,19,102,764,4.05248486767564
18598.2,219143,-11177,66,452,8092,0.0303282
14048.3,196975,-10482,42,378,7462,0.111667233333333
4894.82,1714.04,-1599.71,17,76,147,1.77379919826008
4083.16,2157.26,-956.561,20,54,165,2.31689856972885
13873,162182,-8064,192,289,6171,0.0753596
11331.9,50078.6,-4260,22,216,2677,2.85584576887426
5310.76,4004.41,-1553.69,123,88,318,2.71969239494914
15453.5,117404,-4840,50,271,4426,2.68404852533969
3934.15,2165.28,-1148.95,20,54,165,1.565465906407
10921.8,38127.8,-4102.48,100,205,1751,3.04221626366239
14415.6,142126,-6042.81,169,308,6057,3.34119140007265
23020.9,516569,-11029.2,130,540,18067,4.19528916107053
15483.4,135418,-7587,44,316,5635,0.0878808333333333
8715.83,20083.2,-3725.17,79,163,1162,1.19624390837049
13058,54019.6,-3800,18,216,2677,3.23780431938217
9202.74,30310.8,-3474.7,124,171,1747,4.75901405832492
14232.8,119781,-8173,46,271,4724,0.450065166666667
9348.5,17126.1,-3993.56,36,183,931,1.14974685639219
7200.21,13934.3,-2364.91,87,120,809,3.00593096427309
24823.2,304405,-14551,108,573,9832,0.022754
13474.6,76926,-8611,179,284,2907,0.1298517
9707.31,41121.8,-2280,76,223,2059,2.62177714833645
13861.5,143499,-5808.03,160,308,6057,3.75307397429278
8088.97,13449,-4779,15,141,889,0.114739233333333
8696,16611.6,-2779.04,85,142,844,2.99002690730704
12519.5,71369.4,-5657.12,26,262,3211,4.76138895692809
11627.8,43856,-4558,15,169,1636,0.1144597
14744.9,98681,-11223,54,337,4350,0.003718
5869.66,5514,-2186,13,87,341,1.04484673639139
16409.4,123701,-7798,174,315,4067,0.0295044
24600.3,258737,-9420,85,540,8870,3.72238111832547
10396.2,10366.4,-2270,31,154,587,2.69073759389154
12155.3,70223,-5721.84,36,262,3211,4.67874128542439
13171.1,46055.7,-5660.3,46,273,2061,3.81123780401252
8503.55,25101.9,-3166.67,25,157,1519,2.56777521186505
16365.5,127663,-8240,66,363,4723,0.0160595
24171.2,319861,-12883,221,491,7111,0.0898260333333333
6810.58,9263,-2557,21,127,582,0.435470805128205
9971.16,34311.9,-4492.97,132,208,1691,4.20925899632285
9974,49758,-5555,19,179,2246,0.269003123809524
10627.2,38359.7,-3830,40,196,1997,3.55840302191703
10599.9,23368,-2046,12,160,1020,1.53503903006536
13901.2,82240.2,-4690,50,272,3539,3.60077974722061
15847.8,115281,-4560,69,271,4426,2.96050541029605
7102.78,5402.67,-2070,13,79,292,1.85952066463143
5039.7,2843.18,-1215.38,43,67,224,3.85390426935994
7844.81,9586.19,-2945,101,130,490,1.91476909279133
9345.81,37816.4,-3777.52,49,180,2054,4.62663125669519
16964.5,110418,-5280,38,322,4619,3.14241467401711
5778.55,7638.58,-1808.39,73,104,457,2.29975197673833
7569.59,5681.01,-1950,16,79,292,1.81097403591585
9121.3,9964,-4400,37,157,552,0.0554005
13447.4,81984.7,-6600,41,272,3539,2.63375724942457
14052.1,98936.3,-5727.82,177,281,4061,4.00997001404313
9158.11,26365,-3488,18,150,1114,0.2044005
9996.25,27558,-4172,101,199,1523,1.93876536811268
12612.8,92789.4,-4230,62,254,3885,3.10703179928484
12469,29181,-5754,22,210,1259,0.0624414333333333
14794.8,123057,-5085,46,309,4431,1.40669616708885
14929.7,94946.7,-6790.94,59,283,4064,0.431308588888889
9501.27,37977,-3773.27,40,180,2054,4.51452326802444
8353.23,14102,-4045,24,152,695,0.0844969666666667
6972.91,7991,-3076,33,112,428,0.0446829
11486.7,42681.2,-1960,32,166,1414,3.51917940400917
6074.55,3459,-3028,12,110,228,0.702384423809524
3944.67,2197.27,-1161.29,20,54,165,1.58239423682299
14502.4,78523.5,-6528.88,92,320,3466,4.65332929737137
8765.32,18848.9,-3345.73,74,148,977,1.53804862908623
10125.4,38416,-4956,30,195,1862,0.103211866666667
7305.51,9220.98,-1680,25,102,516,4.25789384009801
11717.6,18548.8,-3090,39,145,519,0.830969314285713
15531.3,131051,-6548,59,353,5426,0.621739408080808
11378.1,43577.6,-3060,63,223,2059,2.74574892011493
10432.3,26171.9,-4172.42,53,214,1469,3.47831983580233
3755.76,2147.56,-552.931,13,43,161,4.56529017386993
12211.7,72937.2,-6069.69,28,262,3211,4.09345186132947
13426,75429.8,-4500,44,264,3217,3.09229072481962
14956.6,229273,-8957,27,344,8598,0.0242154
8032.43,16319,-4250,22,163,980,0.168415761904762
7401.7,5688.08,-1660,16,79,292,1.69543812564512
11870.3,87124,-2530,22,220,3450,3.4412005774598
12929.6,63168,-4662,31,235,2528,0.872964900573111
8491.86,13395.2,-2426.34,36,132,806,3.28940048360221
11661.6,75946,-7403,40,254,3545,0.8717898
5766.76,4266.48,-1213.13,17,72,340,4.13428763720377
10059.6,34968.9,-3735.26,97,176,1922,4.3633906634215
4788.52,3221.14,-1214.88,28,71,249,3.87403677692419
7743.18,16666.5,-2882.24,79,142,844,3.32962931790601
12758.3,77882,-6310,164,279,3543,0.163232366666667
11472.9,78927.6,-5860,32,272,3539,2.0025347033323
12576.2,153009,-8140,33,289,6402,0.1272525
9852.88,51689,-2950,28,188,2599,3.34973999492377
9551.54,24249,-3618,53,165,1209,0.867565070705816
4830,1656.01,-1555.8,13,76,147,4.02150666516029
10145.3,38089,-3786,163,207,1811,0.319468266666667
15595.9,52498,-5864,96,299,1945,2.43647484119373
11169.1,52682.4,-3720,53,224,2192,4.08131040668316
9467.36,26791.6,-1980,24,156,1364,3.19941716666262
5600.25,7121.77,-1655.17,56,93,545,3.56352356892895
5055.57,4112,-2146,46,81,293,0.610234966666666
10985.8,30318.6,4970,30,166,1414,3.99494995835059
9199.75,26558.3,-2983.54,102,158,1403,4.13423995739782
12794.8,141237,-6353.4,184,308,6057,1.75655158942391
9233.03,16484.3,-3538.8,75,172,973,3.68756011660016
5515.73,5516,-1765,13,89,371,1.29285674417596
14854.1,117169,-5740,67,271,4426,3.42051379786504
12182.9,113830,-2650,44,235,4905,2.62149047223203
15182.9,60347.5,-6341.68,129,305,2610,2.38950956125528
4641.48,3045.86,-1293.77,48,67,224,4.19167630838783
10414.9,26704,-3448,33,198,1466,1.03763858956763
8539.04,11290.6,-3114.73,35,156,654,4.10838940933717
17795.4,197314,-8360,68,360,6752,0.194024812612613
8939.55,30430.5,-1934.72,44,132,1513,3.62465891666667
9945.33,52721,-6196,18,190,2595,0.218847666666667
15018.7,143469,-5939.66,156,308,6057,3.87039091100932
7229.72,4061.81,-2211.23,65,101,249,3.82228139239584
10560.2,56255,-5704,18,218,2823,0.420390533333333
7903.75,49975.2,-2910,45,188,2599,2.96251452433631
6060.69,4126.25,-1530.04,126,88,318,1.83422539149778
10888.8,38445.7,-3929.87,118,205,1751,3.27228781503598
13786.7,142748,-6343.85,188,308,6057,2.15242410451876
7610.96,9426.72,-2979.35,29,138,554,2.86042991912972
5472.47,4267.78,-875,10,79,317,2.21205908795141
6610.67,8711,-2540,45,109,489,1.09477969341492
7743.97,33583,-3166.48,81,148,1919,0.272618518627451
9262.18,26806.7,-2920.37,90,158,1403,3.51311504725134
13216.8,96910,-1869,33,308,4332,1.03790903212349
13172.3,42018.3,-2530,42,234,1581,2.21198960818726
10790.3,68091.2,-5353.21,150,247,3373,1.44811119248891
13322.1,104448,-8537,198,279,4334,0.0259943333333333
12426.5,100444,-5076,68,333,4077,1.3554263
12921.4,60135.8,-5580,23,247,2754,3.01750285913845
9342.39,39332.7,-3890,20,196,1885,2.44483922255206
13657.3,52926.9,-5903.44,56,288,2334,4.65567365071698
13841.7,81864,-5080,61,272,3539,4.32806410561287
4763.01,5350,-842,8,80,424,0.335813343589744
2469,57.44,-516,13,33,5,1.95459546273768
6765.2,13247.2,-1500.48,25,96,804,2.51099217351265
5989.45,7352.19,-1773.27,72,104,457,3.69240991115929
9244.16,11533.1,-3010.42,34,156,654,4.03073867329918
9793.81,31848,-3534,41,201,1691,0.69214334554238
4068.86,1492.52,-924.209,41,52,133,2.15494663630302
13733.8,115406,-5886,43,298,4809,1.24418678888889
10880.5,37528.1,-5811.97,39,235,1818,0.165577833333333
8800.07,27399,-4663,63,153,1359,0.0754138
7001.92,4056.02,-2265.08,74,101,249,3.93396687124485
9790.76,30027.8,-3103.06,113,171,1747,4.716024617612
45110.2,1088800,-21376,259,889,23591,0
9468.12,36674.3,-3880,37,196,1997,3.68881152220654
15032.9,113802,-4320,63,271,4426,3.14129177899837
10021.3,12111.1,-2432.92,58,136,619,3.66200543243576
5800.22,11195.9,-1965.65,13,102,764,3.74963793205881
7891.72,20243,-3773,24,146,1256,0.0469325333333333
5831.38,7649.55,-1771.68,74,104,457,2.26807872263488
5775.13,4125.18,-1536.24,126,88,318,1.94598227271323
6383.59,1462.55,-909.074,20,60,77,0.432023602787456
5181.33,4305.66,-1840,15,88,292,1.56163051647613
3905.02,1444.27,-978.047,37,52,133,2.27160883093201
3709.38,1332.06,-626.385,33,40,100,2.49987148597181
21408.6,338639,-7152,80,446,8873,1.23548005959596
18684.1,163849,-11700,84,388,6290,3.62115881486216
8174.63,36478,-2661,15,144,1925,0.663976033333333
9576.24,16278,-4055,73,192,845,0.231578566666667
2622.78,45.7832,-533,6,33,5,1.21481238336634
6560.9,10329.9,-3140,19,109,689,2.65768509808983
5106.2,4018.71,-1173.88,6,72,340,3.34831432827374
